claim_text,label
"Speaker, I am reintroducing this private member's bill which was previously introduced in the House on October 19, 1995.",False
"Speaker, I am reintroducing this private member's bill which was previously introduced in the House on October 19, 1995.",False
"Speaker, I am reintroducing this private member's bill which was previously introduced in the House on October 19, 1995.",False
"Speaker, I am reintroducing this private member's bill which was previously introduced in the House on October 19, 1995.",False
"Bill C-109, the weak and cowardly Liberal government changes to our country's bankruptcy laws, was introduced and read for the first time on November 24, 1995.",False
"Bill C-109, the weak and cowardly Liberal government changes to our country's bankruptcy laws, was introduced and read for the first time on November 24, 1995.",False
"Bill C-109, the weak and cowardly Liberal government changes to our country's bankruptcy laws, was introduced and read for the first time on November 24, 1995.",False
"Bill C-109, the weak and cowardly Liberal government changes to our country's bankruptcy laws, was introduced and read for the first time on November 24, 1995.",False
"Bill C-109, the weak and cowardly Liberal government changes to our country's bankruptcy laws, was introduced and read for the first time on November 24, 1995.",False
"Bill C-109, the weak and cowardly Liberal government changes to our country's bankruptcy laws, was introduced and read for the first time on November 24, 1995.",False
"Bill C-109, the weak and cowardly Liberal government changes to our country's bankruptcy laws, was introduced and read for the first time on November 24, 1995.",False
"Bill C-109, the weak and cowardly Liberal government changes to our country's bankruptcy laws, was introduced and read for the first time on November 24, 1995.",False
"Bill C-109, the weak and cowardly Liberal government changes to our country's bankruptcy laws, was introduced and read for the first time on November 24, 1995.",False
"Bill C-109, the weak and cowardly Liberal government changes to our country's bankruptcy laws, was introduced and read for the first time on November 24, 1995.",False
"Bill C-109, the weak and cowardly Liberal government changes to our country's bankruptcy laws, was introduced and read for the first time on November 24, 1995.",False
"Bill C-109, the weak and cowardly Liberal government changes to our country's bankruptcy laws, was introduced and read for the first time on November 24, 1995.",False
"Bill C-109, the weak and cowardly Liberal government changes to our country's bankruptcy laws, was introduced and read for the first time on November 24, 1995.",False
"On November 24, 1995 the Minister of Industry introduced Bill C-109, which included amendments to the Bankruptcy and Insolvency Act, including a change to subsection 178(1).",False
"On November 24, 1995 the Minister of Industry introduced Bill C-109, which included amendments to the Bankruptcy and Insolvency Act, including a change to subsection 178(1).",False
"On November 24, 1995 the Minister of Industry introduced Bill C-109, which included amendments to the Bankruptcy and Insolvency Act, including a change to subsection 178(1).",False
"On November 24, 1995 the Minister of Industry introduced Bill C-109, which included amendments to the Bankruptcy and Insolvency Act, including a change to subsection 178(1).",False
"On November 24, 1995 the Minister of Industry introduced Bill C-109, which included amendments to the Bankruptcy and Insolvency Act, including a change to subsection 178(1).",False
"On November 24, 1995 the Minister of Industry introduced Bill C-109, which included amendments to the Bankruptcy and Insolvency Act, including a change to subsection 178(1).",False
"On November 24, 1995 the Minister of Industry introduced Bill C-109, which included amendments to the Bankruptcy and Insolvency Act, including a change to subsection 178(1).",False
"On November 24, 1995 the Minister of Industry introduced Bill C-109, which included amendments to the Bankruptcy and Insolvency Act, including a change to subsection 178(1).",False
"On November 24, 1995 the Minister of Industry introduced Bill C-109, which included amendments to the Bankruptcy and Insolvency Act, including a change to subsection 178(1).",False
"On November 24, 1995 the Minister of Industry introduced Bill C-109, which included amendments to the Bankruptcy and Insolvency Act, including a change to subsection 178(1).",False
"On November 24, 1995 the Minister of Industry introduced Bill C-109, which included amendments to the Bankruptcy and Insolvency Act, including a change to subsection 178(1).",False
"On November 24, 1995 the Minister of Industry introduced Bill C-109, which included amendments to the Bankruptcy and Insolvency Act, including a change to subsection 178(1).",False
"On November 24, 1995 the Minister of Industry introduced Bill C-109, which included amendments to the Bankruptcy and Insolvency Act, including a change to subsection 178(1).",False
"On May 19, 1995 Bill C-94 was introduced in the House of Commons by the Minister of the Environment.",False
"Of note, one amendment responds to requests from Canadian importers by allowing rubber footwear in transit to Canada on June 13, 1995, when legislation was introduced eliminating the British preferential tariff free rate, to take advantage of the lower tariff free rate rather than being subjected to the 20 per cent most favoured nation tariff rate.",False
"Effective April 1, 1995, a new annual fee of 1.25 per cent was introduced on lenders' outstanding balance of SBLA loans made after March 31, 1995.",False
"These changes are secondary to the major regulatory changes of April 1, 1995 which introduced a new annual fee on lenders and an increased maximum interest rate.",False
"This motion flows from Bill C-274, a private member's bill I introduced on September 27, 1994, an act respecting a national grandparents day in Canada.",False
"This motion flows from Bill C-274, a private member's bill I introduced on September 27, 1994, an act respecting a national grandparents day in Canada.",False
"This motion flows from Bill C-274, a private member's bill I introduced on September 27, 1994, an act respecting a national grandparents day in Canada.",False
"This motion flows from Bill C-274, a private member's bill I introduced on September 27, 1994, an act respecting a national grandparents day in Canada.",False
"This motion flows from Bill C-274, a private member's bill I introduced on September 27, 1994, an act respecting a national grandparents day in Canada.",False
"This motion flows from Bill C-274, a private member's bill I introduced on September 27, 1994, an act respecting a national grandparents day in Canada.",False
"This motion flows from Bill C-274, a private member's bill I introduced on September 27, 1994, an act respecting a national grandparents day in Canada.",False
"This motion flows from Bill C-274, a private member's bill I introduced on September 27, 1994, an act respecting a national grandparents day in Canada.",False
"This motion flows from Bill C-274, a private member's bill I introduced on September 27, 1994, an act respecting a national grandparents day in Canada.",False
"This motion flows from Bill C-274, a private member's bill I introduced on September 27, 1994, an act respecting a national grandparents day in Canada.",False
"This motion flows from Bill C-274, a private member's bill I introduced on September 27, 1994, an act respecting a national grandparents day in Canada.",False
"This motion flows from Bill C-274, a private member's bill I introduced on September 27, 1994, an act respecting a national grandparents day in Canada.",False
"This motion flows from Bill C-274, a private member's bill I introduced on September 27, 1994, an act respecting a national grandparents day in Canada.",False
"As part of our efforts we have introduced a new 1-1/4 per cent annual administration fee on each lender's average outstanding balance of the Small Business Loans Act made after March 31, 1995.",False
"On August 17, 1995 the Minister of the Environment introduced a legislative proposal dealing with endangered species.",False
"On August 17, 1995 the Minister of the Environment introduced a legislative proposal dealing with endangered species.",False
"On August 17, 1995 the Minister of the Environment introduced a legislative proposal dealing with endangered species.",False
"On August 17, 1995 the Minister of the Environment introduced a legislative proposal dealing with endangered species.",False
"On August 17, 1995 the Minister of the Environment introduced a legislative proposal dealing with endangered species.",False
"On August 17, 1995 the Minister of the Environment introduced a legislative proposal dealing with endangered species.",False
"On August 17, 1995 the Minister of the Environment introduced a legislative proposal dealing with endangered species.",False
"On August 17, 1995 the Minister of the Environment introduced a legislative proposal dealing with endangered species.",False
"On August 17, 1995 the Minister of the Environment introduced a legislative proposal dealing with endangered species.",False
"On August 17, 1995 the Minister of the Environment introduced a legislative proposal dealing with endangered species.",False
"On August 17, 1995 the Minister of the Environment introduced a legislative proposal dealing with endangered species.",False
"On August 17, 1995 the Minister of the Environment introduced a legislative proposal dealing with endangered species.",False
"On August 17, 1995 the Minister of the Environment introduced a legislative proposal dealing with endangered species.",False
"On June 21, 1994, the Solicitor General introduced Bill C-45, an Act to amend the Corrections and Conditional Release Act and related statutes.",False
"On June 21, 1994, the Solicitor General introduced Bill C-45, an Act to amend the Corrections and Conditional Release Act and related statutes.",False
"On June 21, 1994, the Solicitor General introduced Bill C-45, an Act to amend the Corrections and Conditional Release Act and related statutes.",False
"On June 21, 1994, the Solicitor General introduced Bill C-45, an Act to amend the Corrections and Conditional Release Act and related statutes.",False
"On June 21, 1994, the Solicitor General introduced Bill C-45, an Act to amend the Corrections and Conditional Release Act and related statutes.",False
"On June 21, 1994, the Solicitor General introduced Bill C-45, an Act to amend the Corrections and Conditional Release Act and related statutes.",False
"On June 21, 1994, the Solicitor General introduced Bill C-45, an Act to amend the Corrections and Conditional Release Act and related statutes.",False
"On June 21, 1994, the Solicitor General introduced Bill C-45, an Act to amend the Corrections and Conditional Release Act and related statutes.",False
"On June 21, 1994, the Solicitor General introduced Bill C-45, an Act to amend the Corrections and Conditional Release Act and related statutes.",False
"On June 21, 1994, the Solicitor General introduced Bill C-45, an Act to amend the Corrections and Conditional Release Act and related statutes.",False
"On June 21, 1994, the Solicitor General introduced Bill C-45, an Act to amend the Corrections and Conditional Release Act and related statutes.",False
"On June 21, 1994, the Solicitor General introduced Bill C-45, an Act to amend the Corrections and Conditional Release Act and related statutes.",False
"On June 21, 1994, the Solicitor General introduced Bill C-45, an Act to amend the Corrections and Conditional Release Act and related statutes.",False
"On June 21, 1994, the Solicitor General introduced Bill C-45, an Act to amend the Corrections and Conditional Release Act and related statutes.",False
"On June 21, 1994, the Solicitor General introduced Bill C-45, an Act to amend the Corrections and Conditional Release Act and related statutes.",False
"First, while the convention was signed on March 1, 1991, no bill was introduced until now, nearly five years later.",False
"First, while the convention was signed on March 1, 1991, no bill was introduced until now, nearly five years later.",False
"First, while the convention was signed on March 1, 1991, no bill was introduced until now, nearly five years later.",False
"First, while the convention was signed on March 1, 1991, no bill was introduced until now, nearly five years later.",False
"On June 15, 1994 I introduced Bill C-260.",False
"I want to remind the House that the government's Bill C-68 was introduced eight months later on February 14, 1995.",False
"On June 15, 1994 I introduced Bill C-260.",False
"I want to remind the House that the government's Bill C-68 was introduced eight months later on February 14, 1995.",False
"On June 15, 1994 I introduced Bill C-260.",False
"I want to remind the House that the government's Bill C-68 was introduced eight months later on February 14, 1995.",False
"On June 15, 1994 I introduced Bill C-260.",False
"I want to remind the House that the government's Bill C-68 was introduced eight months later on February 14, 1995.",False
"On June 15, 1994 I introduced Bill C-260.",False
"I want to remind the House that the government's Bill C-68 was introduced eight months later on February 14, 1995.",False
"On June 15, 1994 I introduced Bill C-260.",False
"I want to remind the House that the government's Bill C-68 was introduced eight months later on February 14, 1995.",False
"On June 15, 1994 I introduced Bill C-260.",False
"I want to remind the House that the government's Bill C-68 was introduced eight months later on February 14, 1995.",False
"On June 15, 1994 I introduced Bill C-260.",False
"I want to remind the House that the government's Bill C-68 was introduced eight months later on February 14, 1995.",False
"On June 15, 1994 I introduced Bill C-260.",False
"I want to remind the House that the government's Bill C-68 was introduced eight months later on February 14, 1995.",False
"On June 15, 1994 I introduced Bill C-260.",False
"I want to remind the House that the government's Bill C-68 was introduced eight months later on February 14, 1995.",False
"On June 15, 1994 I introduced Bill C-260.",False
"I want to remind the House that the government's Bill C-68 was introduced eight months later on February 14, 1995.",False
"On June 15, 1994 I introduced Bill C-260.",False
"I want to remind the House that the government's Bill C-68 was introduced eight months later on February 14, 1995.",False
"On June 15, 1994 I introduced Bill C-260.",False
"I want to remind the House that the government's Bill C-68 was introduced eight months later on February 14, 1995.",False
"Incidentally, it is also important to note that this provision is effective retroactively for death occurring after November 10, 1988 when the major changes to the U.S. estate taxes affecting Canadian residents were introduced.",False
"Incidentally, it is also important to note that this provision is effective retroactively for death occurring after November 10, 1988 when the major changes to the U.S. estate taxes affecting Canadian residents were introduced.",False
"Incidentally, it is also important to note that this provision is effective retroactively for death occurring after November 10, 1988 when the major changes to the U.S. estate taxes affecting Canadian residents were introduced.",False
"Incidentally, it is also important to note that this provision is effective retroactively for death occurring after November 10, 1988 when the major changes to the U.S. estate taxes affecting Canadian residents were introduced.",False
"Incidentally, it is also important to note that this provision is effective retroactively for death occurring after November 10, 1988 when the major changes to the U.S. estate taxes affecting Canadian residents were introduced.",False
"Incidentally, it is also important to note that this provision is effective retroactively for death occurring after November 10, 1988 when the major changes to the U.S. estate taxes affecting Canadian residents were introduced.",False
"Incidentally, it is also important to note that this provision is effective retroactively for death occurring after November 10, 1988 when the major changes to the U.S. estate taxes affecting Canadian residents were introduced.",False
"We have to fix it."" The Liberals introduced Motion No. 10 on April 19, 1994, and with very little improvement over what we had prior to that.",False
"We have to fix it."" The Liberals introduced Motion No. 10 on April 19, 1994, and with very little improvement over what we had prior to that.",False
"We have to fix it."" The Liberals introduced Motion No. 10 on April 19, 1994, and with very little improvement over what we had prior to that.",False
"We have to fix it."" The Liberals introduced Motion No. 10 on April 19, 1994, and with very little improvement over what we had prior to that.",False
"They will ask MPs how they voted on June 14, 1995 on Bill C-41 when this type of amendment to the Criminal Code was introduced for the first time.",False
"They will ask MPs how they voted on June 14, 1995 on Bill C-41 when this type of amendment to the Criminal Code was introduced for the first time.",False
"They will ask MPs how they voted on June 14, 1995 on Bill C-41 when this type of amendment to the Criminal Code was introduced for the first time.",False
"They will ask MPs how they voted on June 14, 1995 on Bill C-41 when this type of amendment to the Criminal Code was introduced for the first time.",False
"They will ask MPs how they voted on June 14, 1995 on Bill C-41 when this type of amendment to the Criminal Code was introduced for the first time.",False
"They will ask MPs how they voted on June 14, 1995 on Bill C-41 when this type of amendment to the Criminal Code was introduced for the first time.",False
"They will ask MPs how they voted on June 14, 1995 on Bill C-41 when this type of amendment to the Criminal Code was introduced for the first time.",False
"They will ask MPs how they voted on June 14, 1995 on Bill C-41 when this type of amendment to the Criminal Code was introduced for the first time.",False
"They will ask MPs how they voted on June 14, 1995 on Bill C-41 when this type of amendment to the Criminal Code was introduced for the first time.",False
"They will ask MPs how they voted on June 14, 1995 on Bill C-41 when this type of amendment to the Criminal Code was introduced for the first time.",False
"They will ask MPs how they voted on June 14, 1995 on Bill C-41 when this type of amendment to the Criminal Code was introduced for the first time.",False
"It is an honour for me to stand today in the House to speak on Bill C-274, a private member's bill that I introduced on September 27, 1994.",False
"It is an honour for me to stand today in the House to speak on Bill C-274, a private member's bill that I introduced on September 27, 1994.",False
"It is an honour for me to stand today in the House to speak on Bill C-274, a private member's bill that I introduced on September 27, 1994.",False
"It is an honour for me to stand today in the House to speak on Bill C-274, a private member's bill that I introduced on September 27, 1994.",False
"It is an honour for me to stand today in the House to speak on Bill C-274, a private member's bill that I introduced on September 27, 1994.",False
"It is an honour for me to stand today in the House to speak on Bill C-274, a private member's bill that I introduced on September 27, 1994.",False
"It is an honour for me to stand today in the House to speak on Bill C-274, a private member's bill that I introduced on September 27, 1994.",False
"It is an honour for me to stand today in the House to speak on Bill C-274, a private member's bill that I introduced on September 27, 1994.",False
"It is an honour for me to stand today in the House to speak on Bill C-274, a private member's bill that I introduced on September 27, 1994.",False
"It is an honour for me to stand today in the House to speak on Bill C-274, a private member's bill that I introduced on September 27, 1994.",False
"It is an honour for me to stand today in the House to speak on Bill C-274, a private member's bill that I introduced on September 27, 1994.",False
"It is an honour for me to stand today in the House to speak on Bill C-274, a private member's bill that I introduced on September 27, 1994.",False
"It is an honour for me to stand today in the House to speak on Bill C-274, a private member's bill that I introduced on September 27, 1994.",False
"When the bill was first introduced in the fall of 1994 it contained provisions that made reference to April 1, 1995 as the date that notification for the application would be made for those to have the retroactivity provision reduced from five years to one year.",False
"When the bill was first introduced in the fall of 1994 it contained provisions that made reference to April 1, 1995 as the date that notification for the application would be made for those to have the retroactivity provision reduced from five years to one year.",False
"When the bill was first introduced in the fall of 1994 it contained provisions that made reference to April 1, 1995 as the date that notification for the application would be made for those to have the retroactivity provision reduced from five years to one year.",False
"When the bill was first introduced in the fall of 1994 it contained provisions that made reference to April 1, 1995 as the date that notification for the application would be made for those to have the retroactivity provision reduced from five years to one year.",False
"When the bill was first introduced in the fall of 1994 it contained provisions that made reference to April 1, 1995 as the date that notification for the application would be made for those to have the retroactivity provision reduced from five years to one year.",False
"When the bill was first introduced in the fall of 1994 it contained provisions that made reference to April 1, 1995 as the date that notification for the application would be made for those to have the retroactivity provision reduced from five years to one year.",False
"When the bill was first introduced in the fall of 1994 it contained provisions that made reference to April 1, 1995 as the date that notification for the application would be made for those to have the retroactivity provision reduced from five years to one year.",False
"When the bill was first introduced in the fall of 1994 it contained provisions that made reference to April 1, 1995 as the date that notification for the application would be made for those to have the retroactivity provision reduced from five years to one year.",False
"When the bill was first introduced in the fall of 1994 it contained provisions that made reference to April 1, 1995 as the date that notification for the application would be made for those to have the retroactivity provision reduced from five years to one year.",False
"When the bill was first introduced in the fall of 1994 it contained provisions that made reference to April 1, 1995 as the date that notification for the application would be made for those to have the retroactivity provision reduced from five years to one year.",False
"When the bill was first introduced in the fall of 1994 it contained provisions that made reference to April 1, 1995 as the date that notification for the application would be made for those to have the retroactivity provision reduced from five years to one year.",False
"On June 10, 1975, the standing committee introduced its report on the green paper, which, in general, approved its contents and recommended a few changes.",False
"Two years later, on June 26, 1978, Bill C-62, the Independence of Parliament Act, along with new Rules for the House and the Senate, was introduced in the House of Commons.",False
"However, on October 16, 1978, a slightly modified version of the same act was introduced as Bill C-6.",False
"On June 10, 1975, the standing committee introduced its report on the green paper, which, in general, approved its contents and recommended a few changes.",False
"Two years later, on June 26, 1978, Bill C-62, the Independence of Parliament Act, along with new Rules for the House and the Senate, was introduced in the House of Commons.",False
"However, on October 16, 1978, a slightly modified version of the same act was introduced as Bill C-6.",False
"On June 10, 1975, the standing committee introduced its report on the green paper, which, in general, approved its contents and recommended a few changes.",False
"Two years later, on June 26, 1978, Bill C-62, the Independence of Parliament Act, along with new Rules for the House and the Senate, was introduced in the House of Commons.",False
"However, on October 16, 1978, a slightly modified version of the same act was introduced as Bill C-6.",False
"On June 10, 1975, the standing committee introduced its report on the green paper, which, in general, approved its contents and recommended a few changes.",False
"Two years later, on June 26, 1978, Bill C-62, the Independence of Parliament Act, along with new Rules for the House and the Senate, was introduced in the House of Commons.",False
"However, on October 16, 1978, a slightly modified version of the same act was introduced as Bill C-6.",False
"On June 10, 1975, the standing committee introduced its report on the green paper, which, in general, approved its contents and recommended a few changes.",False
"Two years later, on June 26, 1978, Bill C-62, the Independence of Parliament Act, along with new Rules for the House and the Senate, was introduced in the House of Commons.",False
"However, on October 16, 1978, a slightly modified version of the same act was introduced as Bill C-6.",False
"On June 10, 1975, the standing committee introduced its report on the green paper, which, in general, approved its contents and recommended a few changes.",False
"Two years later, on June 26, 1978, Bill C-62, the Independence of Parliament Act, along with new Rules for the House and the Senate, was introduced in the House of Commons.",False
"However, on October 16, 1978, a slightly modified version of the same act was introduced as Bill C-6.",False
"On June 10, 1975, the standing committee introduced its report on the green paper, which, in general, approved its contents and recommended a few changes.",False
"Two years later, on June 26, 1978, Bill C-62, the Independence of Parliament Act, along with new Rules for the House and the Senate, was introduced in the House of Commons.",False
"However, on October 16, 1978, a slightly modified version of the same act was introduced as Bill C-6.",False
"On June 10, 1975, the standing committee introduced its report on the green paper, which, in general, approved its contents and recommended a few changes.",False
"Two years later, on June 26, 1978, Bill C-62, the Independence of Parliament Act, along with new Rules for the House and the Senate, was introduced in the House of Commons.",False
"However, on October 16, 1978, a slightly modified version of the same act was introduced as Bill C-6.",False
"On February 27, 1995 the Minister of Finance introduced a historic budget to the House.",False
"On February 27, 1995 the Minister of Finance introduced a historic budget to the House.",False
"On February 27, 1995 the Minister of Finance introduced a historic budget to the House.",False
"On February 27, 1995 the Minister of Finance introduced a historic budget to the House.",False
"On February 27, 1995 the Minister of Finance introduced a historic budget to the House.",False
"On February 27, 1995 the Minister of Finance introduced a historic budget to the House.",False
"On February 27, 1995 the Minister of Finance introduced a historic budget to the House.",False
"On February 27, 1995 the Minister of Finance introduced a historic budget to the House.",False
"On February 27, 1995 the Minister of Finance introduced a historic budget to the House.",False
"On February 27, 1995 the Minister of Finance introduced a historic budget to the House.",False
"On February 27, 1995 the Minister of Finance introduced a historic budget to the House.",False
"On February 27, 1995 the Minister of Finance introduced a historic budget to the House.",False
"On February 27, 1995 the Minister of Finance introduced a historic budget to the House.",False
"The motion was re-introduced, and when he was re-elected in absentia on September 3, 1874 for the third time, he was prevented from taking his seat.",False
"The motion was re-introduced, and when he was re-elected in absentia on September 3, 1874 for the third time, he was prevented from taking his seat.",False
"The motion was re-introduced, and when he was re-elected in absentia on September 3, 1874 for the third time, he was prevented from taking his seat.",False
"The motion was re-introduced, and when he was re-elected in absentia on September 3, 1874 for the third time, he was prevented from taking his seat.",False
"The motion was re-introduced, and when he was re-elected in absentia on September 3, 1874 for the third time, he was prevented from taking his seat.",False
"The motion was re-introduced, and when he was re-elected in absentia on September 3, 1874 for the third time, he was prevented from taking his seat.",False
"The motion was re-introduced, and when he was re-elected in absentia on September 3, 1874 for the third time, he was prevented from taking his seat.",False
"The motion was re-introduced, and when he was re-elected in absentia on September 3, 1874 for the third time, he was prevented from taking his seat.",False
"The motion was re-introduced, and when he was re-elected in absentia on September 3, 1874 for the third time, he was prevented from taking his seat.",False
"The motion was re-introduced, and when he was re-elected in absentia on September 3, 1874 for the third time, he was prevented from taking his seat.",False
"The motion was re-introduced, and when he was re-elected in absentia on September 3, 1874 for the third time, he was prevented from taking his seat.",False
"Another example is Bill C-41 introduced on June 13, 1994 which proposes sentencing reforms and would make the abuse of a position of trust or authority in the commission of an offence an aggravating factor in sentencing.",False
"Another example is Bill C-41 introduced on June 13, 1994 which proposes sentencing reforms and would make the abuse of a position of trust or authority in the commission of an offence an aggravating factor in sentencing.",False
"Another example is Bill C-41 introduced on June 13, 1994 which proposes sentencing reforms and would make the abuse of a position of trust or authority in the commission of an offence an aggravating factor in sentencing.",False
"Another example is Bill C-41 introduced on June 13, 1994 which proposes sentencing reforms and would make the abuse of a position of trust or authority in the commission of an offence an aggravating factor in sentencing.",False
"Another example is Bill C-41 introduced on June 13, 1994 which proposes sentencing reforms and would make the abuse of a position of trust or authority in the commission of an offence an aggravating factor in sentencing.",False
"Another example is Bill C-41 introduced on June 13, 1994 which proposes sentencing reforms and would make the abuse of a position of trust or authority in the commission of an offence an aggravating factor in sentencing.",False
"Another example is Bill C-41 introduced on June 13, 1994 which proposes sentencing reforms and would make the abuse of a position of trust or authority in the commission of an offence an aggravating factor in sentencing.",False
"Another example is Bill C-41 introduced on June 13, 1994 which proposes sentencing reforms and would make the abuse of a position of trust or authority in the commission of an offence an aggravating factor in sentencing.",False
"Another example is Bill C-41 introduced on June 13, 1994 which proposes sentencing reforms and would make the abuse of a position of trust or authority in the commission of an offence an aggravating factor in sentencing.",False
"Another example is Bill C-41 introduced on June 13, 1994 which proposes sentencing reforms and would make the abuse of a position of trust or authority in the commission of an offence an aggravating factor in sentencing.",False
"Another example is Bill C-41 introduced on June 13, 1994 which proposes sentencing reforms and would make the abuse of a position of trust or authority in the commission of an offence an aggravating factor in sentencing.",False
"This bill was introduced and read the first time in the House of Commons on June 17, 1994.",False
"This bill was introduced and read the first time in the House of Commons on June 17, 1994.",False
"This bill was introduced and read the first time in the House of Commons on June 17, 1994.",False
"This bill was introduced and read the first time in the House of Commons on June 17, 1994.",False
"This bill was introduced and read the first time in the House of Commons on June 17, 1994.",False
"This bill was introduced and read the first time in the House of Commons on June 17, 1994.",False
"This bill was introduced and read the first time in the House of Commons on June 17, 1994.",False
"This bill was introduced and read the first time in the House of Commons on June 17, 1994.",False
"This bill was introduced and read the first time in the House of Commons on June 17, 1994.",False
"This bill was introduced and read the first time in the House of Commons on June 17, 1994.",False
"This bill was introduced and read the first time in the House of Commons on June 17, 1994.",False
"André Girard submitted copies of Bill C-58 introduced for first reading on November 4 and scheduled for second reading on November 17, 1994.",False
"André Girard submitted copies of Bill C-58 introduced for first reading on November 4 and scheduled for second reading on November 17, 1994.",False
"André Girard submitted copies of Bill C-58 introduced for first reading on November 4 and scheduled for second reading on November 17, 1994.",False
"André Girard submitted copies of Bill C-58 introduced for first reading on November 4 and scheduled for second reading on November 17, 1994.",False
"André Girard submitted copies of Bill C-58 introduced for first reading on November 4 and scheduled for second reading on November 17, 1994.",False
"André Girard submitted copies of Bill C-58 introduced for first reading on November 4 and scheduled for second reading on November 17, 1994.",False
"André Girard submitted copies of Bill C-58 introduced for first reading on November 4 and scheduled for second reading on November 17, 1994.",False
"André Girard submitted copies of Bill C-58 introduced for first reading on November 4 and scheduled for second reading on November 17, 1994.",False
"André Girard submitted copies of Bill C-58 introduced for first reading on November 4 and scheduled for second reading on November 17, 1994.",False
"André Girard submitted copies of Bill C-58 introduced for first reading on November 4 and scheduled for second reading on November 17, 1994.",False
"On February 24, 1976 the Solicitor General of Canada introduced Bill C-84.",False
"On February 24, 1976 the Solicitor General of Canada introduced Bill C-84.",False
"On February 24, 1976 the Solicitor General of Canada introduced Bill C-84.",False
"On February 24, 1976 the Solicitor General of Canada introduced Bill C-84.",False
"On February 24, 1976 the Solicitor General of Canada introduced Bill C-84.",False
"On February 24, 1976 the Solicitor General of Canada introduced Bill C-84.",False
"On February 24, 1976 the Solicitor General of Canada introduced Bill C-84.",False
"On February 24, 1976 the Solicitor General of Canada introduced Bill C-84.",False
"On February 24, 1976 the Solicitor General of Canada introduced Bill C-84.",False
"On February 24, 1976 the Solicitor General of Canada introduced Bill C-84.",False
"On February 24, 1976 the Solicitor General of Canada introduced Bill C-84.",False
"On February 24, 1976 the Solicitor General of Canada introduced Bill C-84.",False
"On February 24, 1976 the Solicitor General of Canada introduced Bill C-84.",False
"On February 24, 1976 the Solicitor General of Canada introduced Bill C-84.",False
"As I am sure many members are aware, when credit splitting was first introduced into the plan in 1978 it was only available to individuals who divorced or had their marriages annulled on or after January 1, 1978.",False
"As I am sure many members are aware, when credit splitting was first introduced into the plan in 1978 it was only available to individuals who divorced or had their marriages annulled on or after January 1, 1978.",False
"As I am sure many members are aware, when credit splitting was first introduced into the plan in 1978 it was only available to individuals who divorced or had their marriages annulled on or after January 1, 1978.",False
"As I am sure many members are aware, when credit splitting was first introduced into the plan in 1978 it was only available to individuals who divorced or had their marriages annulled on or after January 1, 1978.",False
"As I am sure many members are aware, when credit splitting was first introduced into the plan in 1978 it was only available to individuals who divorced or had their marriages annulled on or after January 1, 1978.",False
"As I am sure many members are aware, when credit splitting was first introduced into the plan in 1978 it was only available to individuals who divorced or had their marriages annulled on or after January 1, 1978.",False
"As I am sure many members are aware, when credit splitting was first introduced into the plan in 1978 it was only available to individuals who divorced or had their marriages annulled on or after January 1, 1978.",False
"As I am sure many members are aware, when credit splitting was first introduced into the plan in 1978 it was only available to individuals who divorced or had their marriages annulled on or after January 1, 1978.",False
"As I am sure many members are aware, when credit splitting was first introduced into the plan in 1978 it was only available to individuals who divorced or had their marriages annulled on or after January 1, 1978.",False
"As I am sure many members are aware, when credit splitting was first introduced into the plan in 1978 it was only available to individuals who divorced or had their marriages annulled on or after January 1, 1978.",False
"As I am sure many members are aware, when credit splitting was first introduced into the plan in 1978 it was only available to individuals who divorced or had their marriages annulled on or after January 1, 1978.",False
"On February 24, 1976, the Solicitor General introduced Bill C-84 which abolished the death penalty altogether.",False
"On February 24, 1976, the Solicitor General introduced Bill C-84 which abolished the death penalty altogether.",False
"On February 24, 1976, the Solicitor General introduced Bill C-84 which abolished the death penalty altogether.",False
"On February 24, 1976, the Solicitor General introduced Bill C-84 which abolished the death penalty altogether.",False
"On February 24, 1976, the Solicitor General introduced Bill C-84 which abolished the death penalty altogether.",False
"On February 24, 1976, the Solicitor General introduced Bill C-84 which abolished the death penalty altogether.",False
"On February 24, 1976, the Solicitor General introduced Bill C-84 which abolished the death penalty altogether.",False
"On February 24, 1976, the Solicitor General introduced Bill C-84 which abolished the death penalty altogether.",False
"On February 24, 1976, the Solicitor General introduced Bill C-84 which abolished the death penalty altogether.",False
"On February 24, 1976, the Solicitor General introduced Bill C-84 which abolished the death penalty altogether.",False
"On February 24, 1976, the Solicitor General introduced Bill C-84 which abolished the death penalty altogether.",False
"On February 24, 1976, the Solicitor General introduced Bill C-84 which abolished the death penalty altogether.",False
"On February 24, 1976, the Solicitor General introduced Bill C-84 which abolished the death penalty altogether.",False
"On February 24, 1976, the Solicitor General introduced Bill C-84 which abolished the death penalty altogether.",False
"Speaker, I appreciate the opportunity this evening to speak to Bill C-226, which I initially introduced in the last Parliament and reintroduced in this Parliament on March 17, 1994.",False
"Speaker, I appreciate the opportunity this evening to speak to Bill C-226, which I initially introduced in the last Parliament and reintroduced in this Parliament on March 17, 1994.",False
"Speaker, I appreciate the opportunity this evening to speak to Bill C-226, which I initially introduced in the last Parliament and reintroduced in this Parliament on March 17, 1994.",False
"Speaker, I appreciate the opportunity this evening to speak to Bill C-226, which I initially introduced in the last Parliament and reintroduced in this Parliament on March 17, 1994.",False
"Speaker, I appreciate the opportunity this evening to speak to Bill C-226, which I initially introduced in the last Parliament and reintroduced in this Parliament on March 17, 1994.",False
